customer_id,cluster,segment_label,predicted_clv,predicted_churn_proba,frequency,days_since_last_purchase,total_calibration_spend
13199.0,0,High-Value / Low-Risk,2985.05237888028,0.005981314,36.0,14.0,10340.93
13201.0,1,Low-Value / At-Risk,218.8515852551577,0.99558556,3.0,319.0,1240.61
13202.0,1,Low-Value / At-Risk,355.71489015913096,0.98754835,6.0,211.0,1580.3
13203.0,0,High-Value / Low-Risk,546.8764716768195,0.007198247,6.0,59.0,1944.5
13204.0,1,Low-Value / At-Risk,82.37046347078063,0.99624145,0.0,548.0,966.66
13205.0,1,Low-Value / At-Risk,153.75582821651926,0.9948598,0.0,260.0,2803.2
13206.0,0,High-Value / Low-Risk,753.6045522227669,0.9875107,11.0,217.0,8377.32
13207.0,1,Low-Value / At-Risk,128.955548925338,0.9885274,1.0,268.0,285.6
13208.0,0,High-Value / Low-Risk,482.8462894030419,0.0077261636,5.0,23.0,1464.81
13209.0,0,High-Value / Low-Risk,1484.6528888905923,0.006734647,7.0,44.0,4980.34
13211.0,0,High-Value / Low-Risk,426.4199781281816,0.9705354,6.0,178.0,1642.6000000000001
13213.0,0,High-Value / Low-Risk,1042.5102509380724,0.0066817175,6.0,16.0,2746.2200000000003
13214.0,1,Low-Value / At-Risk,339.77745912086095,0.9880932,6.0,234.0,3264.23
13215.0,1,Low-Value / At-Risk,175.4170165554215,0.9948598,0.0,219.0,81.6
13216.0,0,High-Value / Low-Risk,327.63434882209117,0.00557618,0.0,84.0,333.74
13217.0,1,Low-Value / At-Risk,93.8671115263544,0.99624145,0.0,472.0,132.5
13219.0,1,Low-Value / At-Risk,100.7112255491709,0.99624145,0.0,435.0,76.23
13220.0,0,High-Value / Low-Risk,397.31593059217823,0.010466577,3.0,2.0,1243.29
13221.0,0,High-Value / Low-Risk,432.59650258838616,0.011584109,1.0,57.0,844.86
13222.0,1,Low-Value / At-Risk,109.56445552216329,0.99624145,0.0,394.0,88.5
13223.0,0,High-Value / Low-Risk,353.91781863941713,0.010698849,5.0,17.0,969.12
13225.0,0,High-Value / Low-Risk,3491.345055463463,0.007631542,11.0,13.0,13538.11
13226.0,0,High-Value / Low-Risk,263.1395032886897,0.015594976,1.0,90.0,312.46
13227.0,0,High-Value / Low-Risk,571.1737724672217,0.00557618,0.0,18.0,257.7
13229.0,0,High-Value / Low-Risk,449.4172193778745,0.00557618,0.0,42.0,160.95
13230.0,0,High-Value / Low-Risk,1833.0046348252183,0.006073028,24.0,18.0,5342.79
13232.0,0,High-Value / Low-Risk,1145.2309798196095,0.0052852985,2.0,13.0,691.3
13233.0,1,Low-Value / At-Risk,255.93107008039743,0.98419696,2.0,153.0,875.5799999999999
13234.0,1,Low-Value / At-Risk,79.57938692948917,0.99567163,1.0,489.0,356.95
13235.0,0,High-Value / Low-Risk,508.02789100490946,0.00557618,0.0,29.0,1031.07
13237.0,1,Low-Value / At-Risk,184.95272272889355,0.9948598,0.0,204.0,643.0
13238.0,1,Low-Value / At-Risk,211.35186977620077,0.9834103,2.0,177.0,397.05
13239.0,0,High-Value / Low-Risk,692.6486504878544,0.009800039,4.0,78.0,1594.69
13240.0,0,High-Value / Low-Risk,519.7302994017354,0.00971564,4.0,74.0,1496.88
13241.0,1,Low-Value / At-Risk,170.15414047373773,0.9948598,0.0,228.0,115.58
13242.0,0,High-Value / Low-Risk,248.8763586535834,0.013145034,4.0,30.0,533.0
13243.0,0,High-Value / Low-Risk,413.2667033181961,0.013426675,2.0,20.0,1278.04
13245.0,1,Low-Value / At-Risk,159.02348717953447,0.9948598,0.0,249.0,558.72
13246.0,0,High-Value / Low-Risk,1339.4964397730982,0.0067508956,8.0,23.0,3048.65
13248.0,0,High-Value / Low-Risk,661.0149688216452,0.00557618,0.0,6.0,387.47
13249.0,0,High-Value / Low-Risk,438.2324928264025,0.0073504145,6.0,78.0,1189.3600000000001
13250.0,1,Low-Value / At-Risk,151.63915448803246,0.9886308,1.0,277.0,256.03999999999996
13251.0,1,Low-Value / At-Risk,175.4170165554215,0.9948598,0.0,219.0,252.68
13252.0,1,Low-Value / At-Risk,127.482539725496,0.9889176,1.0,211.0,399.29999999999995
13253.0,1,Low-Value / At-Risk,455.0076088989277,0.9840186,2.0,156.0,2397.19
13254.0,1,Low-Value / At-Risk,192.63322117817592,0.9948598,0.0,193.0,51.41
13255.0,1,Low-Value / At-Risk,285.13127758631305,0.98831475,1.0,190.0,730.65
13257.0,1,Low-Value / At-Risk,157.066667734211,0.9948598,0.0,253.0,149.75
13258.0,0,High-Value / Low-Risk,450.7693336720197,0.0087353,2.0,22.0,561.22
13259.0,1,Low-Value / At-Risk,317.6467823452177,0.98356783,5.0,214.0,1137.31
13261.0,0,High-Value / Low-Risk,396.3860515869123,0.0052788644,1.0,85.0,944.1
13262.0,0,High-Value / Low-Risk,238.57633920530577,0.014188772,2.0,80.0,573.45
13263.0,0,High-Value / Low-Risk,2690.0799988421813,0.005846484,17.0,8.0,4697.34
13264.0,1,Low-Value / At-Risk,154.22022183002937,0.9948598,0.0,259.0,722.5600000000001
13265.0,0,High-Value / Low-Risk,1481.4443703576735,0.005211679,2.0,0.0,1465.66
13266.0,0,High-Value / Low-Risk,1198.1969669798643,0.005846484,12.0,2.0,4127.21
13267.0,0,High-Value / Low-Risk,2109.3786250965104,0.0057805316,19.0,16.0,7446.91
13268.0,0,High-Value / Low-Risk,1641.5224115884423,0.00573896,4.0,15.0,1837.7800000000002
13269.0,0,High-Value / Low-Risk,1577.6341528688863,0.0057805316,12.0,35.0,5593.7
13270.0,1,Low-Value / At-Risk,200.1919910841392,0.9948598,0.0,183.0,1180.0
13274.0,1,Low-Value / At-Risk,171.29614907936426,0.9948598,0.0,226.0,360.85
13275.0,1,Low-Value / At-Risk,129.00651779617718,0.9885274,1.0,200.0,241.66
13276.0,1,Low-Value / At-Risk,358.64907600195073,0.9853137,2.0,214.0,1348.33
13277.0,1,Low-Value / At-Risk,216.3438163913147,0.9874999,2.0,197.0,264.9
13278.0,1,Low-Value / At-Risk,279.52507155952213,0.98939425,2.0,216.0,882.62
13280.0,0,High-Value / Low-Risk,614.0350889494638,0.9764617,4.0,133.0,2207.13
13281.0,1,Low-Value / At-Risk,155.63041220000892,0.9948598,0.0,256.0,350.85
13282.0,0,High-Value / Low-Risk,367.9963184837432,0.017137278,1.0,37.0,525.75
13283.0,0,High-Value / Low-Risk,178.99596667020364,0.017099032,2.0,2.0,305.20000000000005
13284.0,1,Low-Value / At-Risk,233.13932986862616,0.9948598,0.0,147.0,201.19
13285.0,0,High-Value / Low-Risk,585.3918243269417,0.011158,3.0,43.0,1828.74
13286.0,1,Low-Value / At-Risk,104.41521287440143,0.99624145,0.0,417.0,734.91
13287.0,1,Low-Value / At-Risk,124.72368098909593,0.99567163,2.0,420.0,781.59
13288.0,1,Low-Value / At-Risk,201.65310398694143,0.98716694,4.0,260.0,927.61
13289.0,1,Low-Value / At-Risk,83.44622194255159,0.99624145,0.0,540.0,307.95
13291.0,1,Low-Value / At-Risk,270.98058312567457,0.9836251,9.0,231.0,2959.73
13292.0,0,High-Value / Low-Risk,325.0470919032882,0.012256021,3.0,101.0,665.14
13293.0,1,Low-Value / At-Risk,320.46101070561195,0.9842444,5.0,209.0,1192.94
13294.0,0,High-Value / Low-Risk,371.6383966461938,0.013731461,2.0,6.0,1689.53
13295.0,1,Low-Value / At-Risk,368.5287074175693,0.977765,3.0,176.0,1101.97
13296.0,1,Low-Value / At-Risk,206.58460037340393,0.98927003,4.0,240.0,705.11
13297.0,1,Low-Value / At-Risk,621.5252883004912,0.9834013,2.0,202.0,2278.77
13299.0,0,High-Value / Low-Risk,460.7335617970758,0.013948114,2.0,85.0,1218.7
13300.0,1,Low-Value / At-Risk,290.6864077237145,0.98831475,1.0,205.0,913.62
13301.0,0,High-Value / Low-Risk,450.5608320158725,0.0052788644,1.0,39.0,327.77
13302.0,1,Low-Value / At-Risk,123.01840563357376,0.99624145,0.0,343.0,95.45
13303.0,1,Low-Value / At-Risk,176.63114051381973,0.9948598,0.0,217.0,61.72
13304.0,1,Low-Value / At-Risk,354.29487155782726,0.98651206,3.0,168.0,1217.99
13305.0,0,High-Value / Low-Risk,752.8864086220452,0.006039774,9.0,62.0,2394.1
13306.0,1,Low-Value / At-Risk,160.02032321193255,0.9948598,0.0,247.0,53.65
13307.0,1,Low-Value / At-Risk,115.33874762888388,0.99609214,1.0,304.0,258.34000000000003
13308.0,0,High-Value / Low-Risk,359.0543199548292,0.018989203,1.0,20.0,1099.81
13309.0,0,High-Value / Low-Risk,527.194134693769,0.013715906,2.0,23.0,796.22
13310.0,0,High-Value / Low-Risk,758.0692499516003,0.009338432,3.0,23.0,1226.8200000000002
13312.0,1,Low-Value / At-Risk,150.13912629556197,0.9948598,0.0,268.0,124.75
13313.0,0,High-Value / Low-Risk,679.0352387671456,0.011268995,7.0,32.0,2499.74
13315.0,1,Low-Value / At-Risk,88.35027713873045,0.99624145,0.0,506.0,310.26
13316.0,0,High-Value / Low-Risk,2206.2429181242323,0.006798677,6.0,71.0,8836.32
13317.0,0,High-Value / Low-Risk,1544.2481141036135,0.0057805316,13.0,15.0,5526.39
13319.0,0,High-Value / Low-Risk,4517.465479008585,0.0059138495,30.0,3.0,16246.85
13320.0,0,High-Value / Low-Risk,539.4818579681947,0.011976966,2.0,30.0,1188.01
13324.0,0,High-Value / Low-Risk,2697.7251209620517,0.0059553045,9.0,20.0,7190.51
13326.0,1,Low-Value / At-Risk,159.02348717953447,0.9948598,0.0,249.0,281.76
13327.0,0,High-Value / Low-Risk,2134.456385503718,0.0057805316,14.0,2.0,8042.45
13328.0,1,Low-Value / At-Risk,249.09088601335745,0.9944782,0.0,133.0,1308.48
13329.0,0,High-Value / Low-Risk,1110.1739033425958,0.9799748,4.0,183.0,4628.17
13330.0,0,High-Value / Low-Risk,651.9968683770123,0.015092398,4.0,2.0,2393.4700000000003
13331.0,1,Low-Value / At-Risk,176.021981315481,0.9948598,0.0,218.0,262.4
13333.0,1,Low-Value / At-Risk,321.28611180274964,0.98301965,2.0,228.0,1015.7400000000001
13334.0,0,High-Value / Low-Risk,1361.9949222460316,0.010635167,3.0,7.0,5458.77
13337.0,1,Low-Value / At-Risk,117.3662999608551,0.99624145,0.0,363.0,1575.26
13338.0,1,Low-Value / At-Risk,290.51193274742707,0.9952565,2.0,358.0,1908.6
13339.0,0,High-Value / Low-Risk,577.7089345723941,0.00557618,0.0,17.0,860.12
13340.0,0,High-Value / Low-Risk,2692.727224972989,0.012201033,4.0,93.0,15042.11
13341.0,0,High-Value / Low-Risk,343.1101697305817,0.00557618,0.0,77.0,775.85
13344.0,0,High-Value / Low-Risk,307.8099372780743,0.00557618,0.0,94.0,1656.15
13345.0,0,High-Value / Low-Risk,290.25572436040807,0.00557618,0.0,104.0,339.5
13346.0,1,Low-Value / At-Risk,97.73336170904722,0.99547136,4.0,279.0,299.4
13357.0,0,High-Value / Low-Risk,805.7654641041411,0.012977201,3.0,74.0,3817.36
13358.0,0,High-Value / Low-Risk,325.5372344066681,0.00557618,0.0,85.0,389.03
13359.0,1,Low-Value / At-Risk,174.81620299696948,0.9948598,0.0,220.0,553.75
13360.0,1,Low-Value / At-Risk,280.4464829684781,0.98499775,3.0,248.0,1503.65
13361.0,1,Low-Value / At-Risk,258.25713596757606,0.99558556,1.0,289.0,1450.5
13362.0,0,High-Value / Low-Risk,1718.6319820381975,0.009703907,4.0,62.0,3884.86
13363.0,1,Low-Value / At-Risk,171.29614907936426,0.9948598,0.0,226.0,731.36
13365.0,0,High-Value / Low-Risk,483.7500132841586,0.00557618,0.0,34.0,700.6
13367.0,1,Low-Value / At-Risk,159.52034561573055,0.9948598,0.0,248.0,460.2000000000001
13368.0,0,High-Value / Low-Risk,506.114329222036,0.010403045,3.0,73.0,1021.5
13369.0,1,Low-Value / At-Risk,200.980692759464,0.9948598,0.0,182.0,516.5600000000001
13370.0,1,Low-Value / At-Risk,196.3397337607527,0.9948598,0.0,188.0,1509.74
13371.0,1,Low-Value / At-Risk,347.66769365709416,0.99558556,1.0,322.0,2297.66
13373.0,0,High-Value / Low-Risk,1220.8204702104022,0.012681328,3.0,93.0,5262.64
13374.0,1,Low-Value / At-Risk,182.91811725044553,0.9876917,1.0,231.0,372.8
13375.0,1,Low-Value / At-Risk,153.2942268586607,0.9948598,0.0,261.0,1013.58
13376.0,0,High-Value / Low-Risk,875.99297476371,0.0052788644,1.0,20.0,670.0
13377.0,1,Low-Value / At-Risk,277.3187249316803,0.98888373,1.0,213.0,1452.88
13380.0,1,Low-Value / At-Risk,159.02348717953447,0.9948598,0.0,249.0,62.4
13381.0,0,High-Value / Low-Risk,1610.9379148192477,0.00906655,7.0,24.0,5656.41
13382.0,0,High-Value / Low-Risk,398.9498485012923,0.011264039,4.0,97.0,1387.58
13383.0,1,Low-Value / At-Risk,118.180746090469,0.99624145,0.0,360.0,305.28000000000003
13384.0,1,Low-Value / At-Risk,549.2025512579216,0.9828319,3.0,207.0,2528.9
13385.0,1,Low-Value / At-Risk,234.21048029884113,0.9944782,0.0,146.0,534.57
13386.0,1,Low-Value / At-Risk,307.57741719743933,0.9876917,1.0,231.0,835.46
13387.0,1,Low-Value / At-Risk,166.81782778585148,0.9948598,0.0,234.0,184.34
13388.0,1,Low-Value / At-Risk,103.77906304314078,0.99624145,0.0,420.0,508.55
13389.0,0,High-Value / Low-Risk,423.1619138783783,0.00557618,0.0,49.0,257.89
13391.0,0,High-Value / Low-Risk,558.5408791068543,0.00557618,0.0,20.0,59.8
13392.0,1,Low-Value / At-Risk,90.22173619363836,0.99624145,0.0,494.0,91.14
13393.0,1,Low-Value / At-Risk,171.14166054844236,0.99567163,3.0,400.0,1131.45
13394.0,0,High-Value / Low-Risk,1403.8120743484762,0.007716986,13.0,31.0,5037.01
13395.0,0,High-Value / Low-Risk,540.351915883728,0.009386261,2.0,2.0,1180.23
13396.0,1,Low-Value / At-Risk,245.49106678630957,0.9944782,0.0,136.0,387.27
13397.0,0,High-Value / Low-Risk,643.4329232096254,0.009494417,6.0,111.0,2249.51
13398.0,0,High-Value / Low-Risk,371.1667040402229,0.018909086,1.0,9.0,670.3399999999999
13399.0,1,Low-Value / At-Risk,126.49358718638678,0.99558556,2.0,281.0,275.4
13400.0,1,Low-Value / At-Risk,108.40227738732573,0.99624145,0.0,399.0,310.83
13402.0,1,Low-Value / At-Risk,410.3604515054002,0.9845131,2.0,189.0,1222.18
13403.0,1,Low-Value / At-Risk,114.3532385788436,0.9892461,1.0,204.0,154.5
13404.0,0,High-Value / Low-Risk,508.02789100490946,0.00557618,0.0,29.0,217.81
13405.0,0,High-Value / Low-Risk,392.71993028170976,0.015781155,4.0,21.0,1198.81
13406.0,1,Low-Value / At-Risk,215.10993717524275,0.98774403,1.0,244.0,568.92
13407.0,1,Low-Value / At-Risk,172.55381818452517,0.99567163,2.0,395.0,2244.7
13408.0,0,High-Value / Low-Risk,9875.405503208958,0.00626204,51.0,7.0,35121.33
13410.0,0,High-Value / Low-Risk,563.7051647408387,0.007206471,6.0,4.0,1743.94
13412.0,1,Low-Value / At-Risk,100.31584010015972,0.99624145,0.0,437.0,487.35
13413.0,1,Low-Value / At-Risk,20.537451626690668,0.99567163,3.0,456.0,429.44000000000005
13414.0,0,High-Value / Low-Risk,524.3213380442169,0.014289252,3.0,113.0,1493.64
13415.0,1,Low-Value / At-Risk,161.98700519249917,0.9952565,2.0,289.0,800.6700000000001
13416.0,1,Low-Value / At-Risk,81.71209342711667,0.99624145,0.0,553.0,228.3
13417.0,0,High-Value / Low-Risk,311.0203939053313,0.013853769,3.0,22.0,1264.66
13418.0,0,High-Value / Low-Risk,2528.568949494617,0.0057805316,17.0,21.0,9446.77
13421.0,0,High-Value / Low-Risk,752.7389229317187,0.00969895,4.0,107.0,3066.58
13423.0,1,Low-Value / At-Risk,161.0297542691887,0.9948598,0.0,245.0,217.03
13424.0,1,Low-Value / At-Risk,151.02723451649956,0.9948598,0.0,266.0,572.77
13425.0,0,High-Value / Low-Risk,554.6653537158436,0.015841234,2.0,111.0,2180.9900000000002
13426.0,0,High-Value / Low-Risk,1529.614395784228,0.0057805316,14.0,55.0,5811.08
13427.0,0,High-Value / Low-Risk,253.66248350507016,0.014656829,3.0,32.0,638.4300000000001
13428.0,1,Low-Value / At-Risk,126.6790241442812,0.99624145,0.0,331.0,281.51
13431.0,1,Low-Value / At-Risk,512.2571990247983,0.9807145,4.0,223.0,2047.1399999999999
13432.0,1,Low-Value / At-Risk,136.13151484439803,0.99558556,1.0,388.0,436.55
13433.0,1,Low-Value / At-Risk,181.1762107882745,0.99552035,3.0,318.0,658.3199999999999
13434.0,1,Low-Value / At-Risk,316.0875938398344,0.98383397,2.0,202.0,1132.62
13435.0,0,High-Value / Low-Risk,476.06142596567497,0.013552858,2.0,6.0,1109.06
13437.0,0,High-Value / Low-Risk,652.451325230787,0.00557618,0.0,7.0,1440.9
13438.0,1,Low-Value / At-Risk,117.09730896716172,0.99624145,0.0,364.0,46.5
13439.0,0,High-Value / Low-Risk,407.588687470306,0.015924346,2.0,72.0,986.61
13440.0,1,Low-Value / At-Risk,111.34879258834631,0.99025047,2.0,240.0,1295.25
13441.0,1,Low-Value / At-Risk,159.52034561573055,0.9948598,0.0,248.0,424.26
13442.0,1,Low-Value / At-Risk,54.86154729293997,0.99567163,2.0,484.0,419.87
13443.0,1,Low-Value / At-Risk,245.0612198121877,0.9851472,5.0,265.0,1276.3700000000001
13444.0,1,Low-Value / At-Risk,302.57487754153857,0.9878542,1.0,191.0,631.68
13445.0,1,Low-Value / At-Risk,99.14810620496806,0.99624145,0.0,443.0,241.9
13446.0,1,Low-Value / At-Risk,135.23793173264076,0.98747766,10.0,247.0,3881.8900000000003
13448.0,0,High-Value / Low-Risk,1680.5259148189718,0.0066056293,8.0,35.0,6765.05
13450.0,0,High-Value / Low-Risk,1004.7270796488236,0.006630903,8.0,21.0,2754.8599999999997
13451.0,0,High-Value / Low-Risk,1750.35318703236,0.009029086,8.0,28.0,5866.01
13452.0,0,High-Value / Low-Risk,419.52334787711953,0.01211275,2.0,76.0,729.8
13453.0,0,High-Value / Low-Risk,286.8072203654737,0.017137278,1.0,106.0,609.71
13454.0,1,Low-Value / At-Risk,96.34442022877089,0.99624145,0.0,458.0,219.87
13455.0,0,High-Value / Low-Risk,635.1944096979676,0.9789641,4.0,183.0,2540.53
13456.0,0,High-Value / Low-Risk,534.8932779813299,0.00557618,0.0,24.0,207.66
13457.0,1,Low-Value / At-Risk,63.00283880666488,0.99580425,1.0,505.0,148.22
13458.0,0,High-Value / Low-Risk,4619.721585995645,0.0076748286,8.0,6.0,8572.78
13459.0,1,Low-Value / At-Risk,155.48902250645773,0.99567163,1.0,441.0,1160.4099999999999
13461.0,1,Low-Value / At-Risk,757.7326344602513,0.9894599,2.0,224.0,2715.0
13462.0,0,High-Value / Low-Risk,368.726335993543,0.010836497,4.0,69.0,1153.85
13464.0,1,Low-Value / At-Risk,671.5718494146175,0.97814494,3.0,211.0,2422.96
13465.0,1,Low-Value / At-Risk,197.9237625574376,0.98888373,1.0,263.0,931.12
13466.0,0,High-Value / Low-Risk,364.3315570325375,0.010940257,3.0,1.0,1013.3499999999999
13468.0,0,High-Value / Low-Risk,3184.7856373450404,0.0063334485,53.0,18.0,11276.66
13469.0,1,Low-Value / At-Risk,94.21317936245823,0.99624145,0.0,470.0,82.4
13472.0,1,Low-Value / At-Risk,202.10567778883944,0.99558556,1.0,280.0,592.24
13473.0,0,High-Value / Low-Risk,625.6501515671453,0.98227686,5.0,149.0,2476.38
13474.0,0,High-Value / Low-Risk,288.5191307775283,0.012499171,2.0,53.0,663.79
13475.0,0,High-Value / Low-Risk,1294.796993132969,0.005509227,3.0,8.0,1431.78
13476.0,0,High-Value / Low-Risk,501.29074730800846,0.012704184,3.0,98.0,1550.6000000000001
13477.0,0,High-Value / Low-Risk,545.8601889175301,0.007947278,5.0,28.0,1895.6200000000001
13478.0,1,Low-Value / At-Risk,462.6208943820624,0.99567163,3.0,286.0,2215.78
13479.0,0,High-Value / Low-Risk,389.19982573290486,0.0094798235,3.0,17.0,851.37
13480.0,1,Low-Value / At-Risk,133.96297240303878,0.9891964,1.0,233.0,627.8199999999999
13481.0,0,High-Value / Low-Risk,831.9814286368543,0.0073371013,6.0,9.0,3005.27
13482.0,0,High-Value / Low-Risk,169.17706276442686,0.020371089,1.0,49.0,336.09
13484.0,0,High-Value / Low-Risk,302.47367925583933,0.01392694,2.0,58.0,790.72
13485.0,0,High-Value / Low-Risk,873.943785629108,0.006680929,8.0,50.0,3015.2200000000003
13487.0,0,High-Value / Low-Risk,257.4013502459082,0.012824993,3.0,30.0,680.27
13488.0,0,High-Value / Low-Risk,3645.214702231695,0.0057805316,12.0,13.0,12150.0
13489.0,0,High-Value / Low-Risk,395.488062622043,0.0052788644,1.0,106.0,235.68
13490.0,1,Low-Value / At-Risk,94.03982686890134,0.99624145,0.0,471.0,154.25
13491.0,0,High-Value / Low-Risk,1197.1634119580838,0.009293368,24.0,64.0,4382.37
13492.0,0,High-Value / Low-Risk,498.0279123019684,0.00557618,0.0,31.0,315.3
13493.0,0,High-Value / Low-Risk,566.1387777055148,0.0052788644,1.0,92.0,498.63
13494.0,1,Low-Value / At-Risk,255.3318127509027,0.9936521,0.0,128.0,316.26000000000005
13495.0,0,High-Value / Low-Risk,1165.3730652709469,0.0067854533,7.0,49.0,4401.82
13496.0,1,Low-Value / At-Risk,205.8468651151679,0.9948598,0.0,176.0,501.01
13497.0,0,High-Value / Low-Risk,436.6488747616514,0.011344726,5.0,99.0,1320.33
13498.0,1,Low-Value / At-Risk,82.50341325632112,0.99624145,0.0,547.0,327.38
13499.0,0,High-Value / Low-Risk,639.2044967091317,0.0052788644,1.0,42.0,463.79
13500.0,1,Low-Value / At-Risk,176.021981315481,0.9948598,0.0,218.0,299.53
13501.0,0,High-Value / Low-Risk,864.3881799783139,0.013515088,2.0,105.0,2885.1099999999997
13502.0,0,High-Value / Low-Risk,283.3519861278866,0.012374078,3.0,91.0,677.66
13503.0,1,Low-Value / At-Risk,246.61037280415587,0.9956245,2.0,296.0,1607.3400000000001
13505.0,0,High-Value / Low-Risk,1352.2637556798502,0.0052788644,1.0,9.0,1596.0900000000001
13506.0,0,High-Value / Low-Risk,629.1193607831623,0.9820353,4.0,133.0,1639.2
13508.0,0,High-Value / Low-Risk,145.21085670651647,0.020275377,1.0,60.0,287.04999999999995
13509.0,0,High-Value / Low-Risk,422.0953932629551,0.00938941,3.0,71.0,785.02
13510.0,0,High-Value / Low-Risk,963.174099870206,0.0069296146,6.0,0.0,3352.05
13511.0,1,Low-Value / At-Risk,90.38127824333051,0.99624145,0.0,493.0,282.76
13512.0,0,High-Value / Low-Risk,327.04066308741335,0.014443291,3.0,77.0,713.39
13513.0,1,Low-Value / At-Risk,179.96219744410917,0.98880273,1.0,258.0,619.49
13514.0,1,Low-Value / At-Risk,180.28055144440245,0.9902351,2.0,245.0,663.7
13515.0,0,High-Value / Low-Risk,234.10944936984225,0.016698666,2.0,64.0,578.1
13516.0,0,High-Value / Low-Risk,264.9367591806179,0.018909086,1.0,55.0,441.85
13519.0,1,Low-Value / At-Risk,154.22022183002937,0.9948598,0.0,259.0,220.46
13520.0,0,High-Value / Low-Risk,1209.3164143172864,0.0067916494,8.0,1.0,4417.03
13523.0,0,High-Value / Low-Risk,1729.688130716824,0.009003101,2.0,16.0,3505.88
13524.0,0,High-Value / Low-Risk,474.6808033132324,0.00557618,0.0,36.0,159.20000000000002
13525.0,0,High-Value / Low-Risk,373.3614042124175,0.00557618,0.0,65.0,282.88
13526.0,1,Low-Value / At-Risk,81.4516842401165,0.99624145,0.0,555.0,1182.0
13527.0,0,High-Value / Low-Risk,918.2742602749528,0.010536321,6.0,18.0,2981.87
13529.0,0,High-Value / Low-Risk,552.4334381145162,0.00557618,0.0,21.0,181.1
13530.0,1,Low-Value / At-Risk,97.63279780805505,0.99624145,0.0,451.0,402.98
13531.0,0,High-Value / Low-Risk,480.86618713740904,0.01174003,4.0,22.0,1738.52
13533.0,0,High-Value / Low-Risk,327.63434882209117,0.005509901,0.0,84.0,146.64000000000001
13534.0,0,High-Value / Low-Risk,2132.3704639921148,0.006073028,18.0,3.0,4803.9
13535.0,1,Low-Value / At-Risk,175.4170165554215,0.9948598,0.0,219.0,89.5
13537.0,1,Low-Value / At-Risk,227.5147546856261,0.9876917,1.0,242.0,717.85
13538.0,0,High-Value / Low-Risk,608.9532834889906,0.0070085856,6.0,91.0,2336.18
13539.0,0,High-Value / Low-Risk,457.4166019129893,0.013614124,5.0,57.0,1253.67
13540.0,1,Low-Value / At-Risk,163.21730654803352,0.9946694,1.0,284.0,632.39
13541.0,1,Low-Value / At-Risk,248.9586291461377,0.98831475,1.0,244.0,785.25
13542.0,0,High-Value / Low-Risk,213.5502012181673,0.98108554,16.0,193.0,4006.17
13543.0,1,Low-Value / At-Risk,198.0032522262032,0.99567163,1.0,451.0,1439.6100000000001
13544.0,0,High-Value / Low-Risk,266.08696321008824,0.010755909,3.0,57.0,660.5
13545.0,1,Low-Value / At-Risk,205.2719404480426,0.98831475,1.0,207.0,374.64
13546.0,0,High-Value / Low-Risk,434.5417116770793,0.00922785,2.0,17.0,653.31
13547.0,1,Low-Value / At-Risk,171.872930890697,0.9948598,0.0,225.0,172.98
13548.0,0,High-Value / Low-Risk,276.43552978856746,0.020554444,1.0,60.0,507.59000000000003
13549.0,0,High-Value / Low-Risk,543.1576723228404,0.007736783,3.0,9.0,600.15
13550.0,1,Low-Value / At-Risk,187.67358835874592,0.9948598,0.0,200.0,349.51
13551.0,1,Low-Value / At-Risk,131.98157390425558,0.9887495,1.0,136.0,244.2
13552.0,0,High-Value / Low-Risk,1469.197471963127,0.0065561603,8.0,22.0,5100.14
13553.0,1,Low-Value / At-Risk,90.70206205860724,0.99624145,0.0,491.0,517.8
13554.0,1,Low-Value / At-Risk,207.33124576298547,0.97675246,5.0,197.0,1638.28
13555.0,0,High-Value / Low-Risk,1744.1373818055424,0.006734647,7.0,18.0,6439.96
13556.0,1,Low-Value / At-Risk,155.52370700790385,0.9876917,1.0,246.0,200.82
13557.0,0,High-Value / Low-Risk,737.6598178065392,0.008814924,10.0,97.0,2688.88
13559.0,1,Low-Value / At-Risk,237.96958363628917,0.99558556,1.0,329.0,990.0
13561.0,0,High-Value / Low-Risk,643.7579948810984,0.00875246,9.0,32.0,1820.72
13562.0,0,High-Value / Low-Risk,854.1625858613494,0.013128671,4.0,62.0,3642.12
13564.0,0,High-Value / Low-Risk,268.1146230448766,0.978684,24.0,171.0,16630.8
13565.0,1,Low-Value / At-Risk,234.07343443943623,0.9876917,1.0,151.0,284.76
13566.0,1,Low-Value / At-Risk,242.63486828291187,0.98939425,2.0,251.0,829.56
13567.0,1,Low-Value / At-Risk,297.2878820998893,0.98939425,2.0,245.0,1083.69
13569.0,1,Low-Value / At-Risk,299.2170426778433,0.98368025,2.0,184.0,638.35
13570.0,0,High-Value / Low-Risk,387.6097621402632,0.00557618,0.0,60.0,239.49
13571.0,0,High-Value / Low-Risk,920.988476632845,0.006660206,17.0,1.0,2961.53
13572.0,0,High-Value / Low-Risk,546.4592178997158,0.00557618,0.0,22.0,1384.25
13573.0,0,High-Value / Low-Risk,299.0892433351288,0.010653456,3.0,70.0,652.39
13574.0,1,Low-Value / At-Risk,170.15414047373773,0.9948598,0.0,228.0,421.25
13576.0,0,High-Value / Low-Risk,2254.4014478231297,0.0059138495,17.0,4.0,7970.41
13577.0,0,High-Value / Low-Risk,669.6809410156768,0.006811411,7.0,58.0,2153.43
13578.0,1,Low-Value / At-Risk,171.29614907936426,0.9948598,0.0,226.0,147.66
